comment_id,pergunta_original,topic_id,topic_name
Ugzxh7aKd9js6K4OjeJ4AaABAg,Como deve proceder após ter ficado com apenas um comprimido faltando na cartela do anticoncepcional?,2,Risco de gravidez com anticoncepcional
UgxjlUthCrB6fenfGnp4AaABAg,Deve-se colocar leite na cabeça da criança?,50,Fórmula infantil e leite para bebês
UgwLHm4IifBc3TgEFPt4AaABAg.AJkFcXFcWXjASzhIQA20mX,As dores que sinto com três meses de gravidez podem ser dores de implantação ou de dilatação do útero?,28,Enjoo e desconforto no início da gravidez
Ugw5PRKTaxQdUnyQgTh4AaABAg,Foi informado o sexo do bebê?,22,Identificação do sexo do bebê na gestação
UgxNzFu8Is3g7emganl4AaABAg,"Após ter relação e notar um sangramento rosado no papel higiênico dois dias depois, posso estar grávida?",51,Sangramento marrom rosado com atraso menstrual
UgzSm8MJzQ03554SZUd4AaABAg,Um sangramento rosado após ter relações no sábado e no domingo pode ser nidação?,10,Sangramento de nidação e menstruação
UgxY9ja8X0zp6DjIhXB4AaABAg,"Quais são os valores, riscos e benefícios da indução do parto por meio da fita de prolactina?",56,Indução do trabalho de parto
UgyXcvJ931NXBfx6m1F4AaABAg,Qual é o aplicativo usado para fazer o cadastro e receber o auxílio-maternidade?,1,Auxílio maternidade do INSS
UgzqJn3rd8vSl37qWyx4AaABAg,É possível ter pré-eclâmpsia 11 dias após o parto?,33,Pré-eclâmpsia e pressão arterial na gravidez
Ugygk8eIuEOMt-g851F4AaABAg,Uma mulher grávida pode tomar chá de moringa?,29,Consumo de chás e temperos na gestação
Ugx7azMYvkTeAGIQklt4AaABAg.AIY1x-Q5SshAIgqPicBMB4,Por que a remoção da placenta no parto normal é tão tabu para vocês?,93,Descolamento e placenta baixa
UgxY0742e5iRQkiDzy94AaABAg.AGfIn4m2N1SAIN5br50QYs,Qual é a maternidade que ainda orienta o parto deitada em vez de de cócoras?,19,Posições e dinâmica do parto
UgxuA957l6uORPWDlOp4AaABAg,Como ocorreu a concepção das gêmeas siamesas?,11,Gestação de gêmeos e trigêmeos
Ugw6LyTAwJAIvIgL22B4AaABAg.AMoTPeXkFOTAMtIframzuC,Uma pessoa que só fez estágio e nunca trabalhou com carteira assinada pode receber auxílio-maternidade?,1,Auxílio maternidade do INSS
Ugw6LyTAwJAIvIgL22B4AaABAg.AMoTPeXkFOTAMtIframzuC,Com quantos meses de contribuição é possível ter direito ao auxílio-maternidade?,1,Auxílio maternidade do INSS
UgyWgtSIh943fsFszEN4AaABAg.ANi2PKZtbv_AO-E1kDdFWF,"Segundo você, todas as células do corpo se tornariam bebês após nove meses de gestação?",16,Embrião e feto como vida humana
UgyWgtSIh943fsFszEN4AaABAg.ANi2PKZtbv_AO-E1kDdFWF,"Um feto é um ser vivo da espécie humana, com desenvolvimento autônomo e independente, e DNA único diferente do da mãe?",16,Embrião e feto como vida humana
Ugyj1FnuPSeKGaVTOxR4AaABAg.AQoQJe5FHv_ASo-8iEfdYu,As induções de parto costumam ser maléficas para os bebês?,56,Indução do trabalho de parto
UgyMI1H2ndcu1V1ibgt4AaABAg,"Quem vai dar à luz pelo SUS tem direito de escolher a posição do parto, como em pé ou agachada?",32,Escolha do tipo de parto no SUS
UgyMI1H2ndcu1V1ibgt4AaABAg,Existe alguma lei que obrigue o SUS a respeitar a posição de parto escolhida pela gestante?,32,Escolha do tipo de parto no SUS
Ugx8JAbeSET5rxqdMLZ4AaABAg,Como funciona a analgesia epidural no parto?,25,Dor e analgesia no parto
UgxI3WLuzoZCNsHRSYx4AaABAg,Como o pai pode ajudar na amamentação?,13,Pega do bebê e posição na amamentação
UgyQFCpv8Amg2qAZYFB4AaABAg,Como resolver quando o aplicativo trava na hora de anexar documentos ao solicitar o salário-maternidade?,1,Auxílio maternidade do INSS
UgwWwdCTOdHAo0FbZm94AaABAg,A bebê precisou de fórmula?,50,Fórmula infantil e leite para bebês
Ugz8VPO_ro85faBy5Rd4AaABAg.AEA_02lKN3uAMXsCT7UMci,"No teste com a água do repolho roxo, quando se usa mais de dois copos, a cor que aparece em maior quantidade indica o sexo do bebê?",22,Identificação do sexo do bebê na gestação
Ugz5rMZjNF10VfwnRAF4AaABAg,É irresponsável sair e deixar a criança sozinha no sofá?,23,Adaptação e desenvolvimento na creche
Ugw-l22gI2AV3sclF7Z4AaABAg,"Com 28 semanas de gravidez, com muitas idas ao banheiro, contrações e cólicas que irradiam para a perna, posso estar em trabalho de parto?",4,dilatação e sinais de trabalho de parto
UgyDei2OLiUIuMAnS3V4AaABAg,Para que usar sutiã no pós-parto?,49,Uso de taping e cinta pós-parto
UgzrvHkjWp-MBGE-5f94AaABAg,"Como ter direito ao salário-maternidade estando grávida, após ter sido demitida há 1 ano e 10 meses e sem realizar contribuições nesse período?",1,Auxílio maternidade do INSS
UgzrvHkjWp-MBGE-5f94AaABAg,Como fazer uma contribuição ao INSS já estando grávida para ter direito ao salário-maternidade?,1,Auxílio maternidade do INSS
UgyUTf7nrvx9_SemtrJ4AaABAg,Como fica a barriga no começo da gravidez?,38,Barriga não cresce na gestação
UgyKWRZcAUXG_fnN0Up4AaABAg,"Se eu estiver trabalhando, tenho direito ao auxílio-maternidade?",1,Auxílio maternidade do INSS
UgyAsqGD3JAYD9RcZZR4AaABAg,Como aumentar a produção de leite materno para amamentar gêmeos que nascerão daqui a dois meses?,26,Aumento da produção de leite materno
UgzNfpwSaElueHmBDPZ4AaABAg.AMGCAvhF-oLANkzNrDWLyH,Esse pequeno sangramento antes da menstruação pode ser nidação?,10,Sangramento de nidação e menstruação
UgwbpqF1q_wenVS8vRF4AaABAg,Quem está amamentando uma bebê de 11 meses pode fazer botox capilar da Forever Liss no cabelo?,100,Leite materno no cabelo e queda pós-parto
UgzkttKx9V0al8mWdwd4AaABAg,"Uma mulher grávida que nunca trabalhou nem contribuiu, e cujo filho já tem mais de um ano, ainda pode contribuir depois do parto e dar entrada no salário-maternidade?",1,Auxílio maternidade do INSS
UgzlgJrDvaLznZdWkkl4AaABAg,Uma menina de 11 anos que sangrou em junho realmente teve a primeira menstruação?,7,Irregularidade do ciclo menstrual
UgzlgJrDvaLznZdWkkl4AaABAg,Existe algum exame que possa confirmar se ela já teve a primeira menstruação?,7,Irregularidade do ciclo menstrual
UgzlgJrDvaLznZdWkkl4AaABAg,"Se ela não menstruou mais depois desse sangramento, isso pode significar outra coisa?",89,Sangramento na gestação e após relação sexual
UgxBQsWBJSgYor5c-Vl4AaABAg,Como fica a gestação se forem gêmeos?,11,Gestação de gêmeos e trigêmeos
UgxB6nvyJTHsJmr3-9J4AaABAg.ANN43UrOcOqANdf4GJt220,Você soube se também terá direito ao auxílio-maternidade?,1,Auxílio maternidade do INSS
UgyrGU3sPnhEKExnYBd4AaABAg,É possível fazer todos os pontos de acupressão de uma vez só para induzir o parto?,56,Indução do trabalho de parto
UgxMTunN0kmjp4lX2jp4AaABAg,Por que o bebê fica assim?,93,Descolamento e placenta baixa
UgzgIhJSlSp3odKaGfB4AaABAg.ANd-2GfLw66AS2l0ddVOz_,Você pode me auxiliar com a solicitação do salário-maternidade?,1,Auxílio maternidade do INSS
UgyJ8fUE84b7YARHPdJ4AaABAg,"Por que, com 9 semanas de gravidez, o ultrassom mostrou apenas o saquinho gestacional e não foi possível ver os batimentos cardíacos do bebê?",61,Escuta dos batimentos fetais
UgzTahsgRaFGp0TU3XF4AaABAg.ADfy4tvFtGvADgRp2HY0NB,Por quanto tempo o leite materno pode ficar congelado?,73,Armazenamento e oferta de leite materno
UgzoRSL6KedgFQ7etf54AaABAg,A vacina contra bronquiolite pode causar alguma reação no bebê?,12,Vacina contra bronquiolite na gestação e no bebê
Ugzv3XRfZPHmwXFwU6N4AaABAg,Elas precisam dividir alguma coisa?,36,Mala maternidade para o hospital
UgwYwkAsETN_LtcQS7R4AaABAg,"É normal, 20 dias após a cesárea, ainda estar saindo secreção e os pontos ainda não terem sido retirados por causa disso?",9,Cicatrização e secreção após cesárea
UgwYwkAsETN_LtcQS7R4AaABAg,É normal a secreção do seroma ficar amarelada e com aspecto de gordura?,9,Cicatrização e secreção após cesárea
UgwYwkAsETN_LtcQS7R4AaABAg,Usar calcinha descartável pode ter prejudicado a cicatrização da cesárea ou do seroma?,9,Cicatrização e secreção após cesárea
UgwYwkAsETN_LtcQS7R4AaABAg,Uma parte da cicatriz que está meio dura e vazando líquido amarelo é normal no pós-cesárea?,9,Cicatrização e secreção após cesárea
Ugx1km7MXBlfo6ggSNh4AaABAg,"Dor de estômago, má digestão, azia e enjoo podem ser sintomas de gravidez?",5,Indícios de gravidez e atraso menstrual
Ugx1km7MXBlfo6ggSNh4AaABAg,É possível estar grávida mesmo depois de ter sangrado e sem saber se aquilo era menstruação?,24,Possibilidade de gravidez com atraso menstrual
UgzfC1U149Eef2ceCQp4AaABAg.ANO_ahPIKShANjXoM0qiy7,Com quantas semanas de gravidez surgiu o gosto de ferro na boca?,28,Enjoo e desconforto no início da gravidez
UgwT_w0isicLXEGeJ2p4AaABAg.AJACPyBTeVhAJyPrvo-jVa,"Com a menstruação atrasada há muito tempo e tendo endometriose, há possibilidade de eu estar grávida?",30,Teste negativo na gravidez com atraso menstrual
UgwRDB4lYgfoav9bqJJ4AaABAg,É possível solicitar o auxílio-maternidade pelo aplicativo Gov?,1,Auxílio maternidade do INSS
UgwFv4eI8MP9ZTCNTB94AaABAg,"Para uma mulher que não tem útero, a reposição de progesterona pela via vaginal não é indicada?",83,Reposição de progesterona sem útero
UgzAq8ubNE9ijioTEmp4AaABAg,Qual é a melhor opção de vitamina ou suplemento para bebê e maternidade?,44,Suplementação de vitaminas na gestação
UgzY_px31kXn6yeAXg54AaABAg,"Com 35 dias de pós-cesárea, com muita dor e queimação na cicatriz, mesmo sem saída de líquido, isso pode ser seroma?",9,Cicatrização e secreção após cesárea
UgzHSHegNNjIER5_WsB4AaABAg,Anemia frequente pode ter relação com deficiência de G6PD?,103,Suplementação de ferro na gestação
UgzHSHegNNjIER5_WsB4AaABAg,Como ficam as vacinas em casos de deficiência de G6PD?,12,Vacina contra bronquiolite na gestação e no bebê
UgyadYYoUAI1a0lig6J4AaABAg,A vagina fica igual à de antes ou fica um pouco flácida após um parto normal?,45,Sangramento e dor no pós-parto
UgzK0XqwhXLvSOvDy0l4AaABAg.APFdrw3TQ1aAUU0tJxIelw,Estar grávida de dois meses e se identificar com sinais de menino significa que o bebê é menino mesmo?,22,Identificação do sexo do bebê na gestação
Ugzy5JKPukKF5zHmxgZ4AaABAg.AMcDCFpqLHhAVp4LyBUIXy,A pílula do dia seguinte deu certo?,2,Risco de gravidez com anticoncepcional
Ugx0eoa5Hk9KEcbjQ_Z4AaABAg.AM_PJk8PEFGAUDb-SKi0G9,O salário-maternidade foi negado?,1,Auxílio maternidade do INSS
UgyzyeMsMbL4kKkaX3t4AaABAg,É possível estar grávida após ter feito uma cesárea há 1 ano e 1 mês?,46,Possibilidade de parto normal após cesárea
Ugx3c3iQ_jPma2LXaP94AaABAg,Como evitar que meu peito fique muito ferido na amamentação da segunda vez?,13,Pega do bebê e posição na amamentação
UgxZ9XdfymEvJC-IasF4AaABAg.AQBj7EmNrlvAVfOgu07iYo,O pagamento do meu salário-maternidade pode demorar quase um ano?,1,Auxílio maternidade do INSS
UgyylRQJX5G9WCMLhXp4AaABAg.AGXlqX8eqFXAIich0AAzNy,O que significa sonhar com dores de parto e sangramento?,80,Significado de sonhos de gravidez
Ugz4AsWiQOMNTACJOFd4AaABAg.ARKv-CFx62jARMQpmvWhtc,O aborto e o feminicídio seguem a mesma lógica para seus respectivos autores?,21,Aborto como direito e vida
UgwbiaBAUTXyvfPP4SJ4AaABAg,"Qual é a dose normal de estradiol na mulher em fase reprodutiva, fora do momento da ovulação?",3,Uso de progesterona na reposição
UgwbiaBAUTXyvfPP4SJ4AaABAg,Essa dose de estradiol é maior que 50 picogramas por mL?,3,Uso de progesterona na reposição
UgyZMThZv03xvHHkjGF4AaABAg,"Existe chance de eu engravidar depois de ter recebido esperma dentro de mim ontem, mesmo com a menstruação prevista para o final do mês?",84,Como engravidar e ter filhos
UgzpVxyae2Ci-VwY-Kl4AaABAg,"Cólicas, dor nas costas e tontura, mesmo sem estar menstruada nem perto da menstruação, podem ser sinais de gravidez?",5,Indícios de gravidez e atraso menstrual
UgwQtD3QM-ZceT474md4AaABAg,"Após uma cesariana em uma gestação gemelar anterior, é possível ter parto normal em uma nova gravidez de bebê único, com diferença de cinco anos entre as gestações?",11,Gestação de gêmeos e trigêmeos
Ugxdz-jpB_STc7-PjSt4AaABAg,Qual fórmula você dá para a sua bebê?,50,Fórmula infantil e leite para bebês
Ugxdz-jpB_STc7-PjSt4AaABAg,"Por que a minha bebê ainda não aceitou a fórmula NAN Comfor, mesmo aceitando água na mamadeira?",50,Fórmula infantil e leite para bebês
UgwR6TGE_HeiLKQ4nhJ4AaABAg,A fórmula infantil também deve ser oferecida até os 2 anos de idade?,50,Fórmula infantil e leite para bebês
UgwzgQqfcUJX8RMVXox4AaABAg.AEIV77XLfL-AK34XOfaBD7,Os sintomas melhoraram após mudar o uso da progesterona para a via vaginal?,3,Uso de progesterona na reposição
UgxC0npHfYFpHXrHOLh4AaABAg,Estou grávida e tenho uma fístula; vou precisar fazer cesárea?,94,Dor na cesariana e anestesia
UgwVwue2w1AKGn36vZV4AaABAg,"É normal, 20 dias após a cesárea, a região ficar muito endurecida, dolorida e inchada, mesmo com quase nada de drenagem?",9,Cicatrização e secreção após cesárea
UgwVwue2w1AKGn36vZV4AaABAg,Há risco de o seroma encapsular ou de ser necessário fazer punção?,9,Cicatrização e secreção após cesárea
Ugx-c4AIr2kVIQsETOd4AaABAg,A partir de quantos meses é possível սկսել a rotina de sono do bebê?,20,Sono do bebê e amamentação
UgyMZGdn4raqe2cz8NB4AaABAg.ANmmCeBpk9kAOOCgbJNdHO,O código 1473 de contribuinte facultativo serve para quem recebe Bolsa Família?,35,Bolsa Família e auxílio-maternidade
UgzTgsCs4Ko0_IWYG6t4AaABAg.AKdChUNnEB8AV_sd-P1FN7,Qual é a pior forma de fazer a retirada do útero?,47,Histerectomia e recuperação pós operatória
UgxYnb_DIoZUUL2VIqF4AaABAg.ALn2SugjPUXAM-tQynnjIS,"Se o argumento for que o feto não tem consciência ou pensamento crítico, essa sugestão continua valendo, já que até os 2 anos a criança também ainda não teria isso?",16,Embrião e feto como vida humana
Ugy090vERqghjYQtYq54AaABAg,"Depois de um parto normal, é possível usar cinta no pós-parto ou apenas calcinha cintura alta?",49,Uso de taping e cinta pós-parto
Ugy090vERqghjYQtYq54AaABAg,O taping é indicado no pós-parto?,49,Uso de taping e cinta pós-parto
UgxFbAlg8JkJ-N5knE14AaABAg,"No caso de a criança já ter nascido, como deve proceder para receber o auxílio-maternidade?",1,Auxílio maternidade do INSS
UgwlKuRnoOffgDsujSV4AaABAg.ASISSQYyaleASNIi5EYgRh,Como você fez para solicitar e conseguir o auxílio-maternidade?,1,Auxílio maternidade do INSS
UgwZS3SjWXY35Z4_Bfl4AaABAg.APUMWxMN7_bAUU1mRcOREe,"Para receber o salário-maternidade com a carta de concessão, é preciso ir ao banco indicado na carta ou ao INSS?",1,Auxílio maternidade do INSS
Ugw6x5cvT6sLZ6D4ihJ4AaABAg,"Um beta-hCG acima de 900, com 7 dias de atraso menstrual, está normal?",6,Interpretação do beta hCG quantitativo na gestação
Ugw6x5cvT6sLZ6D4ihJ4AaABAg,"Há algum motivo para o beta-hCG ter dado tão alto no início da gravidez, e isso exige preocupação?",6,Interpretação do beta hCG quantitativo na gestação
UgxrChWkfo8K4roV__d4AaABAg,Você coçou a barriga durante a gravidez?,59,Cuidados com produtos na gravidez
Ugz5sh14aLgxeD76X0V4AaABAg,"Se a vacina Abrysvo foi tomada na gestação, ainda é recomendável aplicar a vacina contra bronquiolite no bebê após os 6 meses de idade?",12,Vacina contra bronquiolite na gestação e no bebê
UgzolkrFwSLXyWdDVkd4AaABAg.APy11yqWUOQARX41PWCh5v,A ausência da menstruação em dezembro pode indicar gravidez?,24,Possibilidade de gravidez com atraso menstrual
UgydmEQ6nyA40gakcvZ4AaABAg.ASr5eMwdePNAT0VGEFGMHn,"Se a contribuição ao INSS referente ao mês anterior for paga em 09/02, antes do parto previsto para 12/02/2026, ainda haverá direito ao auxílio-maternidade?",1,Auxílio maternidade do INSS
UgwFGdtzcptnGkFqTft4AaABAg,Por que a progesterona em dose mais baixa está me causando insônia?,3,Uso de progesterona na reposição
UgzTITZ3o8_R5SOUs3J4AaABAg.ADy8fI5S-UKAEf7jVi_QsU,Você está na menopausa?,53,Climatério e reposição hormonal
UgzTITZ3o8_R5SOUs3J4AaABAg.ADy8fI5S-UKAEf7jVi_QsU,Você usou reposição hormonal sintética antes?,3,Uso de progesterona na reposição
Ugwa7-GvHf0hqQc16Fd4AaABAg,Uma obstetra que só faz cesárea pode ser considerada atualizada?,46,Possibilidade de parto normal após cesárea
UgyGzyI7Ys9nVtNcuYh4AaABAg,"Após esquecer a pílula anticoncepcional pela primeira vez e ter relação sem ejaculação dentro, há risco de gravidez?",2,Risco de gravidez com anticoncepcional
UgyGzyI7Ys9nVtNcuYh4AaABAg,Posso fazer a pausa da pílula para verificar se estou grávida ou não?,2,Risco de gravidez com anticoncepcional
Ugxbw8ISfTu4UPPL3qN4AaABAg,Você pensou em fazer laser para ajudar a continuar amamentando?,13,Pega do bebê e posição na amamentação
UgxiIQ8UxkfJPRG2XLx4AaABAg,"Com 23 semanas de gravidez, ainda é possível dormir de barriga para baixo?",76,Posição para dormir na gestação
UgzpBUuzAOJGLBqQnwR4AaABAg.AWWb-ALZDCAAWZSKHFZdqt,Como você conseguiu o auxílio-maternidade pelo site do Meu INSS?,1,Auxílio maternidade do INSS
UgzWq2OWL40Y7azWmNN4AaABAg,O canal de parto é a vagina?,71,Fisioterapia pélvica e incontinência
UgyP0XRbIRLExRcp2pZ4AaABAg,"Na Holanda, é obrigatório ter a enfermeira que acompanha a mãe depois da saída do hospital?",36,Mala maternidade para o hospital
UgydEoBQPmHlxdKPh5l4AaABAg,"Existe risco de eu ter perdido a gravidez após um teste quantitativo com resultado de 61,9 e um pequeno sangramento dois dias depois?",6,Interpretação do beta hCG quantitativo na gestação
UgydEoBQPmHlxdKPh5l4AaABAg,O que pode ter causado um pequeno sangramento que durou dois dias após esse teste?,51,Sangramento marrom rosado com atraso menstrual
Ugxp_O4ZLtym_i5G60B4AaABAg.AF5fIhwc4d4AG4IiKKsLtH,Mães que passaram por parto normal também podem ter sequelas?,26,Aumento da produção de leite materno
UgyQiAN8gmvB1dplmGp4AaABAg,"É possível que eu tenha voltado a dilatar com 35 semanas de gravidez, após ter tido 1 dedo de dilatação com 33 semanas e voltar a sentir dores, endurecimento da barriga e cólicas?",4,dilatação e sinais de trabalho de parto
Ugzbj0cUEQzapQWrKJd4AaABAg,Quem recebe Bolsa Família tem direito ao auxílio-maternidade?,35,Bolsa Família e auxílio-maternidade
UgyJeAO-gHWnrfEx2Bl4AaABAg,O teste de gravidez é feito com urina?,78,Testes de gravidez caseiros com urina
UgwM4lqp6ieGQ61v15N4AaABAg,Isso também vale para o parto realizado pelo SUS?,32,Escolha do tipo de parto no SUS
UgwmNrsiG9Zsnp0k96p4AaABAg,Como o bebê consegue respirar dentro do útero?,15,Atividades do feto no útero e cordão umbilical
UgzDZSY662fBWwbDBK54AaABAg,"Na 4ª semana de gravidez, é seguro passar selante sem formol no cabelo e tinta sem amônia?",59,Cuidados com produtos na gravidez
UgyVpxUZBLG6IBb1Bix4AaABAg.AVhlC66Xe-8AXCyNGGONiE,Qual é o nome do remédio usado para tratar a verminose da filha?,58,Conjuntivite em bebês
UgxTMcRyp0ywIMmypz54AaABAg.AIOJRGB1pF0ARK45nQPKf1,A sucção da minha bomba não funciona; ela estragou?,64,Dúvidas sobre bombinha elétrica na amamentação
UgxHWhJFfGLg3paPM2R4AaABAg.AV_kU_9NpGuAVaCXFD96j_,"É possível que eu esteja com poucas semanas de gravidez, já que o ultrassom feito em 17/03 não mostrou nem o saco gestacional e o ultrassom feito no final do mês já mostrou?",8,Ultrassom no início da gestação
