comment_id,comentario,titulo,comentario_pai,perguntas,source_topic_id,source_topic_name,fine_topic_id,fine_topic_name
UgxPraCsl_lCIJt-_ZV4AaABAg,Tenho uma dúvida ela vai aprender a falar português de Portugal ou ela vai aprender a falar português do Brasil por que nós fala assim mesmo né sô,Coisas que EU NÃO vou fazer quando a Olívia nascer ❌👶 #paidemenina #portugal #gravidez,,A bebê vai aprender português de Portugal ou português do Brasil?,-1,-1_ovulação_fazer teste_amamentando_posição,4,4_nome_for_nomes_vocês
UgzEFD0hugRN59_P_7h4AaABAg,Aconteceu isso com migo também na segu da gestação preciso de ajuda não sei mais o q fazer.,Ela teve laceração 4 e não conseguia sentar no chão,,O que fazer quando isso acontece na segunda gestação?,110,110_segunda gestação_contexto_tudo certo_toda gestação,110,110_contexto_gestação_segunda_evoluiu
UgyJPEtxfZKzkE2LE6N4AaABAg,Será que tem que tem filho,A ESTRELA TÁ GRÁVIDA DE 5 FILHOTES *Ganhamos novos Pets?,,A Estrela vai ter filhotes?,74,74_ficou grávida_cinco_meninos_descobriram,74,74_estrela_filhotes_dos_pai
UgwqtwSCjl1M9eviKU54AaABAg,Pq o rosto da sua bebê e cheia de espinha 😢,Rotina da manhã com minha bebê de 1 mês #recémnascido #rotinadamanha #maternidadereal #maternidade,,Por que o rosto da bebê está cheio de espinhas?,21,21_verde_quantos anos_espinhas_olhos,21,21_doença_rosto_tem_bochechinha
UgzlJnv7yc3ze9Waoz14AaABAg.AJ1P6MRadTiAUx0Nb1gxVV,​ vc está grávida ou não ?,"Estou Grávida? Entenda os Sinais de Presunção, Probabilidade e Certeza! #gravidez","Dr. Tive uma cólica (algumas fisgadas bem no pé da barriga, mas só de um lado )enjoos mas sem vômito, dor de cabeça, e estou acordando com sono ..... um sono que não se explica kk esperando o atraso para fazer o teste ! Tomara Deus que seja agora ....❤",Você está grávida ou não?,22,22_verdade grávida_gravidez segunda_sério_gravidez mulher,22,22_grávida_você_está_verdade
Ugw9eVSP-px5D0MrUOt4AaABAg.AGYaihYcNEnAGpf4CigNcl,3 meses? mulher faz o beta e uma ultra-som,Menstruação atrasada e teste de gravidez negativo,Mim tire uma duvida eu mestruei ne Janeiro dia 06/01/2025 n tomei injeção de evitar dia /13 tive relação desprotejida ja faz 3mes que n descer posso esta grávida,"Com três meses sem menstruar, é indicado fazer beta-hCG e ultrassom?",8,8_beta hcg_25_gravidez resultado_química,8,8_hcg_beta_mui_resultado
UgxoDIYQua3MCsYbBOl4AaABAg,Todas as amigas da Lorraine tá grávida quando ela vai ficar,CHÁ REVELAÇÃO DA MARIANA !!! EMOCIONANTE,,Quando a Lorraine vai ficar grávida?,-1,-1_ovulação_fazer teste_amamentando_posição,57,57_emily_vick_emilly_grávida
Ugy-4K_2htJD7aoG3lZ4AaABAg,"Como conseguir esse Atestado de antecipação da licença médica ? Estou desempregada a 10 meses e falta 2 semanas para a minha data prevista do parto , por favor me ajudem","AUXÍLIO-MATERNIDADE 2025: VEJA QUEM TEM DIREITO, VALORES DO SALÁRIO E COMO SOLICITAR PELO INSS!",,Como conseguir o atestado de antecipação da licença médica?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
Ugy5gDQksXJ6ahOaZVl4AaABAg,Acredita que nem sei o que e períneo,Exercícios para fazer no pós-parto,,O que é o períneo?,-1,-1_ovulação_fazer teste_amamentando_posição,-1,-1_que_bebê_por_algo
Ugw_dhd4pnhu-c6ydvJ4AaABAg,"Afinal, ela tá realmente grávida?",DESCOBRIMOS QUE A KATLEN ESTÁ GRAVIDA !!! *Vlog de viagem,,Ela está realmente grávida?,3,3_grávida pessoa_grávida grávida_mamãe_engravidou,3,3_ela_grávida_está_pessoa
UgxtQLGvk1aq-5mgNP14AaABAg,"estou com a intenção conciente de tentativa de gravidez, hoje pelos cálculos tô na fase da nidação, espero por algum sinal ou sintomas, caso não aconteça nada, vou aguardar Ms um tempinho para fazer o teste, se alguém tiver algum relado sobre a nidação oq sentiu ou oq passou, me conte aqui, quero mesmo saber!",PERIGOS E CUIDADOS NOS PRIMEIROS TRÊS MESES DE GRAVIDEZ,,Quais sinais ou sintomas podem acontecer na fase da nidação da gravidez?,14,14_nidação_menstruação pode_dias sangramento_dias pode,14,14_nidação_sangramento_menstruação_esse
UgxtQLGvk1aq-5mgNP14AaABAg,"estou com a intenção conciente de tentativa de gravidez, hoje pelos cálculos tô na fase da nidação, espero por algum sinal ou sintomas, caso não aconteça nada, vou aguardar Ms um tempinho para fazer o teste, se alguém tiver algum relado sobre a nidação oq sentiu ou oq passou, me conte aqui, quero mesmo saber!",PERIGOS E CUIDADOS NOS PRIMEIROS TRÊS MESES DE GRAVIDEZ,,Alguém pode relatar o que sentiu ou o que aconteceu durante a nidação?,14,14_nidação_menstruação pode_dias sangramento_dias pode,14,14_nidação_sangramento_menstruação_esse
UgxO528zsQk2m5Z-0xV4AaABAg,Não estou entendendo mais nada. A bolsa não tinha rompido?,Vou ter que fazer parto cesária *to com medo*,,A bolsa já tinha rompido?,11,11_vai passar_três vezes_tudo novo_psicológico,11,11_isso_nesse_caso_luvas
Ugyy_nr0D3o8ngV12lp4AaABAg,Se tá grávida de vdd tia joise,Nunca diga NÃO pra uma GRÁVIDA ! 🤰 #humor #shorts #gravida,,Ela está grávida de verdade?,3,3_grávida pessoa_grávida grávida_mamãe_engravidou,3,3_ela_grávida_está_pessoa
UgxIllr5ig7HEbmESeN4AaABAg,Bebê: mamã pode fazer caminhada por favor para eu dormir 😊😅,EXCLUSIVO: VEJA O QUE UM BEBÊ DE 4 MESES FAZ NA BARRIGA DA MAE! #baby #maternidade #paternidade,,A mãe pode fazer caminhada para o bebê dormir?,29,29_durante dia_mamar_madrugada_chorar,29,29_dormir_mamar_noite_peito
Ugwy3ZDQu7qBgCF7B1R4AaABAg.ANclEpt5niDANhMuJlOK87,Caso a pessoa nunca tenha trabalhado de carteira assinada e nunca pagou inss,Passo a passo de como solicitar o salário maternidade #inss #salariomaternidade #grávidas,Porque precisa de advogado se a pessoa pode fazer sozinha ?,Uma pessoa que nunca trabalhou de carteira assinada e nunca pagou INSS tem direito ao salário-maternidade?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
Ugw7zC6uPDAeUbJU53V4AaABAg,Na minha cidade temq ir todo mes pesar e medir dai esse mes acabei esquecendo devo me preocupar?,"BOLSA FAMÍLIA: QUEM RECEBEU ESSAS MENSAGENS “LEVE AS CRIANÇAS PARA VECINAR, PESAR E MEDIR CUIDADO!",,Devo me preocupar por ter esquecido de levar a criança para pesar e medir neste mês?,50,50_peso_vacinar_centímetros_sistema,50,50_peso_kg_mensagem_pesar
UgwieNk3-y8TS7Uso5Z4AaABAg,"Oi Doutor. Tudo bem ? Mas essa questão de parto a termo, no caso de plano com obstetrícia, de funcionaria cadastrada antes dos 30 dias de admissão na empresa, em empresa que possui ate filial e mais de 130 funcionários, ou seja, plano de mais de 30 vidas ? Ou nesse caso ele perde a carência ?","Plano de saúde carência zero pra parto, existe? Descubra",,"Em um plano de saúde com cobertura obstétrica e mais de 30 vidas, uma funcionária cadastrada antes de 30 dias da admissão na empresa perde a carência para parto a termo?",53,53_plano_convênio_consultas_20 dias,53,53_plano_saúde_carência_convênio
UgyTzOGU65qKr8mjJxB4AaABAg,Meu último emprego CLT foi em 2022 e tenho MEI. Nesse caso consigo receber só pelo MEI?,Auxílio Maternidade para Gravidas 2025- Como Solicitar e Como Pagar a Guia Para ter Direito,,Quem teve o último emprego CLT em 2022 e atualmente é MEI consegue receber auxílio-maternidade apenas pela contribuição do MEI?,25,25_pagar_ainda consegue_07_parto previsto,25,25_mei_auxílio_maternidade_direito
UgzvRDrDzsoPqkISgsJ4AaABAg,Uai e quando o bebê mama na mamadeira??,NÃO SEGURE O BEBÊ ASSIM NA HORA DE AMAMENTAR,,A orientação sobre a forma de segurar o bebê também vale quando ele mama na mamadeira?,10,10_sugar_recém_bebê existe_adequada,10,10_mamadeira_seringa_alimentar_dar
UgyEjEedDFZ3DvetWel4AaABAg,Precisa mais vídios desses tive 5 filhos e não sabia disso fãs um vídios como fica na barriga gemios,Veja uma gestação por dentro! #drfranciscodeassisjr #gravidez #bebê,,Como fica a barriga durante uma gestação de gêmeos?,15,15_gêmeos_dois bebês_único_diferentes,15,15_gêmeos_trigêmeos_bebês_são
UgxCaWlj-1zOpmxhIKR4AaABAg.AFE3rsmeOKYAFMq8Yz6TJx,"Como afeta o sono, a menopausa ... Vou começar a minha vida implante, pra uma ação mais rápida nos meus sintomas. Porém, o custo é bemm maior.",Progesterona: Como Escolher a Melhor Via e Maximizar os Benefícios - EP03 | Tipos de Reposição,"Eu faço reposição fazem 4 meses. Estou emagrecendo, estou dormindo melhor, minha pele está mais viçosa e minha libido voltou . Super satisfeita.",Como a progesterona afeta o sono e a menopausa?,2,2_100 mg_vaginal_200_hormônios,2,2_progesterona_via_oral_vaginal
Ugx4E4zHszAHeGR3NPV4AaABAg.AHfcVOhW3U6AHfvkyKGA_l,É se a bolsa estorou,A BOLSA DA MARIANA  GRÁVIDA ESTOUROU - VAI NASCER ?,Será que é verdade mesmo?,"Se a bolsa estourou, o bebê vai nascer?",143,143_ir hospital_contrações_certo gestante_entrando,143,143_bolsa_estourou_contrações_estourar
UgyF8VBy7WcX3gSGO2x4AaABAg,Intolerante a lactose pode tomar essa marca?,Benefícios do cálcio na gravidez,,Gestantes com intolerância à lactose podem tomar essa marca de cálcio?,58,58_cálcio_prevenção_durante gestação_500 mg,58,58_cálcio_magnésio_suplementação_tomar
UgwRlbSIa1Mn4LdXTz54AaABAg,"Porque vocês juntaram os testes, tapada! Ninguém pensou que a esponjinha poderia pegar a amostra da outra?!",Amigas fazem testes de gravidez juntas e resultado gera confusão e risadas | #g1 #shorts,,Por que juntaram os testes de gravidez?,59,59_deu positivo_deu negativo_resultado_gravidez positivo,59,59_teste_positivo_deu_resultado
UgwRlbSIa1Mn4LdXTz54AaABAg,"Porque vocês juntaram os testes, tapada! Ninguém pensou que a esponjinha poderia pegar a amostra da outra?!",Amigas fazem testes de gravidez juntas e resultado gera confusão e risadas | #g1 #shorts,,A esponjinha de um teste de gravidez pode pegar a amostra do outro teste se eles forem juntados?,125,125_urina_comida_teste gravidez_parte íntima,125,125_urina_xixi_colocado_teste
Ugz8mqy1TE2u__RMg6l4AaABAg.AVaqxz6c8l-AVdHAxUkNP4,Fazermos assim em uti neo,Como ele fez isso? #bebe #uti #enfermagem  #rubervalpg,Pq não deu na mamadeira?,Isso também é feito assim na UTI neonatal?,47,47_procedimento_cuidar bebê_enfermeira_vai ficar,47,47_oxigênio_respirar_procedimento_luvas
UgyM7RaHrvomlX6z9194AaABAg,Ela engravidou de quên,giovanna alparone está grávida?? #luccasneto #trollface #shorts #alightmotion #humor #viralvideo,,De quem ela engravidou?,3,3_grávida pessoa_grávida grávida_mamãe_engravidou,3,3_ela_grávida_está_pessoa
UgzmAbQ1swqZJm9yM0N4AaABAg,"Fiquei curiosa, quantos kg e cm nasceu a bebê?","RELATO DE PARTO NORMAL sem DOR, COMO FOI POSSÍVEL?",,Com quantos quilos e centímetros a bebê nasceu?,50,50_peso_vacinar_centímetros_sistema,50,50_peso_kg_mensagem_pesar
UgxMgdLkGQsgFfByNyZ4AaABAg,"O útero tem essa elasticidade toda? 😮E a placenta, ela já existe no útero, ou ela é gerada a cada gravidez e sai junto com essa bolsa?",Veja uma gestação por dentro! #drfranciscodeassisjr #gravidez #bebê,,O útero tem toda essa elasticidade durante a gestação?,-1,-1_ovulação_fazer teste_amamentando_posição,110,110_contexto_gestação_segunda_evoluiu
UgxMgdLkGQsgFfByNyZ4AaABAg,"O útero tem essa elasticidade toda? 😮E a placenta, ela já existe no útero, ou ela é gerada a cada gravidez e sai junto com essa bolsa?",Veja uma gestação por dentro! #drfranciscodeassisjr #gravidez #bebê,,A placenta já existe no útero ou é formada a cada gravidez e sai junto com a bolsa gestacional?,144,144_descolamento_anterior_pode trazer_útero após,144,144_placenta_descolamento_acontece_baixa
UgxYn6u3HRm4eBjC6yR4AaABAg.AIkU30x_WexAIsmpsb36Hl,"Não tem a ver com a posição mas a hora que o bebê deve nascer tem uns que é rápido trem uns que demora, mas que a posição melhor para o bebê e para a mãe é de cócoras é, rasgou como? O médico geralmente rasga com a tesoura né.",Posição para o Parto - Parir deitada de costas é a pior,Meu primeiro filho foi agachada e me rasgou toda😢... E levou 4 horas pra nascer... minha filha nasceu eu estava deitada na maca dela nasceu em 28minutos foi o tempo de eu chegar no hopital deitar na maca e pronto 😂😂 . agora to gravida de novo ..vou optar por alguns pontos na barriga pq quero opera,A posição de cócoras é a melhor para o bebê e para a mãe no parto?,27,27_médicos_posição_parto significa_cabeça bebê,27,27_parto_posição_durante_deitada
UgxYn6u3HRm4eBjC6yR4AaABAg.AIkU30x_WexAIsmpsb36Hl,"Não tem a ver com a posição mas a hora que o bebê deve nascer tem uns que é rápido trem uns que demora, mas que a posição melhor para o bebê e para a mãe é de cócoras é, rasgou como? O médico geralmente rasga com a tesoura né.",Posição para o Parto - Parir deitada de costas é a pior,Meu primeiro filho foi agachada e me rasgou toda😢... E levou 4 horas pra nascer... minha filha nasceu eu estava deitada na maca dela nasceu em 28minutos foi o tempo de eu chegar no hopital deitar na maca e pronto 😂😂 . agora to gravida de novo ..vou optar por alguns pontos na barriga pq quero opera,"Como ocorre o rasgo ou corte no parto, já que o médico geralmente usa tesoura?",-1,-1_ovulação_fazer teste_amamentando_posição,146,146_episiotomia_laceração_evitar_humanizado
UgwVnkkJNHFfVEung2l4AaABAg,"Tô igual vc Marina , não quero parto normal e nem cesária, tenho medo dos dois 😂😂😂 mas a bebê tem que sair de algum jeito né ? Tô com 35 semanas...","RELATO DE PARTO NORMAL sem DOR, COMO FOI POSSÍVEL?",,Como a bebê vai nascer se a gestante com 35 semanas de gravidez tem medo tanto de parto normal quanto de cesárea?,-1,-1_ovulação_fazer teste_amamentando_posição,6,6_dilatação_semanas_38_contrações
Ugx8ptjypzwoMIpYjC14AaABAg,A Sarinha só fala em inglês? Ou Ela fala em português também?,Amo ter um tempinho pra minha menina 👧🏻🫶🏻 #vidademae #maternidade #rotinadodia,,A Sarinha fala apenas inglês ou também fala português?,-1,-1_ovulação_fazer teste_amamentando_posição,32,32_creche_criança_meses_palavras
UgxAThN7kzmvBzycrq14AaABAg,Gente e serio?não entendi se é ou não é kkkk,Reação da Clarinha e do Yuri descobrindo que a mamãe está grávida,,A mamãe está grávida ou não?,3,3_grávida pessoa_grávida grávida_mamãe_engravidou,3,3_ela_grávida_está_pessoa
UgztkWr_KTYn-8LZB4B4AaABAg,"O meu veio 5400 ,não entendi porque está fixado em 4 meses mas só apareceu esse valor","Salário-Maternidade do INSS no valor de R$6.072,00 #grávidas #maternidade #inss #advogada #direito",,Por que o salário-maternidade veio no valor de R$ 5.400 se o benefício está fixado em 4 meses?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
UgwNJafEyru_iOAGgmN4AaABAg,"Help !!!!!!!!!!!!!!Sofro de ansiedade e tomo fluoxetina e clonazepan ….nao posso parar de tomar meus medicamentos (para sobreviver) estou grávida de 2 semanas, e não sei o que fazer !",PERIGOS E CUIDADOS NOS PRIMEIROS TRÊS MESES DE GRAVIDEZ,,"O que devo fazer ao descobrir que estou grávida de 2 semanas, se tomo fluoxetina e clonazepam para ansiedade e não consigo parar os medicamentos?",99,99_semanas pode_descobrir gravidez_gravidez semanas_remédios,99,99_descobrir_remédios_prejudicar_tomar
UgwNJafEyru_iOAGgmN4AaABAg,"Help !!!!!!!!!!!!!!Sofro de ansiedade e tomo fluoxetina e clonazepan ….nao posso parar de tomar meus medicamentos (para sobreviver) estou grávida de 2 semanas, e não sei o que fazer !",PERIGOS E CUIDADOS NOS PRIMEIROS TRÊS MESES DE GRAVIDEZ,,É possível continuar usando fluoxetina e clonazepam no início da gravidez?,99,99_semanas pode_descobrir gravidez_gravidez semanas_remédios,99,99_descobrir_remédios_prejudicar_tomar
Ugz1D2nmc0OuyM8Vg-x4AaABAg,Quem é o pai,giovanna alparone está grávida?? #luccasneto #trollface #shorts #alightmotion #humor #viralvideo,,Quem é o pai do bebê?,55,55_pai bebê_descobriram_pessoa comentou_diferenciar,55,55_pai_homem_quem_onde
Ugxd7OC7dS7D7mNa4rN4AaABAg,Dr. é normal sentir a mama queimando na gestação?,Miomas na gestação #drdiegoresponde,,É normal sentir queimação nas mamas durante a gestação?,139,139_sentiu dor_segundo trimestre_gravidez segunda_seios dor,139,139_seios_nos_dor_sentiu
UgzMBIXC7o_hG4uv1X14AaABAg.AJwDYbeoB36AJxnoF5ZyL-,"Suportável? Kkkkkkk mulher tive bebê a 22 dias , o trauma está instalado aqui 😂 fui no céu e voltei",Parto Normal ou Cesárea: Qual é Mais Doloroso? Entenda a Diferença na Dor e Recuperação! #shorts,"Tive parto normal, foi um parto abençoado e a dor é suportável!!❤",A dor do parto normal é realmente suportável?,36,36_analgesia_algumas mulheres_parto parto_reduzir,36,36_dor_analgesia_parto_mulheres
UgwVHnNbNPNG5NHKo6l4AaABAg,O que aconteceu com a ligeirinha 😢😢,A BEBÊ DA MARIANA GRÁVIDA NÃO QUER DEIXAR NINGUÉM DORMIR...,,O que aconteceu com a bebê?,75,75_bebê nasceu_aconteceu_criança_nessa situação,75,75_nasceu_matar_bem_criança
UgwugerX2uY4VNN-6Wl4AaABAg,Meu filho já têm 1 aninho minha barriga continua enorme não sei + o que fazer socorro,Quanto tempo demora para desinchar a barriga do pós parto?,,É normal a barriga continuar enorme um ano após o parto?,128,128_normal barriga_barriga ainda_pós parto_barriga inchada,128,128_pós_inchada_diástase_barriga
UgwugerX2uY4VNN-6Wl4AaABAg,Meu filho já têm 1 aninho minha barriga continua enorme não sei + o que fazer socorro,Quanto tempo demora para desinchar a barriga do pós parto?,,O que posso fazer para desinchar a barriga no pós-parto?,128,128_normal barriga_barriga ainda_pós parto_barriga inchada,128,128_pós_inchada_diástase_barriga
